ID, 상품이름, 상품종류, 상품가격
e85e2454-ae33-438a-b7f7-e0ef9e15aad6, 캐모마일, TEA, 4500₩
51a8dca3-f961-48bf-bc81-8b9916c32846, 카라멜 마끼아또, COFFEE, 4000₩
9d5f1951-2b9f-4f7d-8fa6-c4aec7c4216d, 아메리카노, COFFEE, 3000₩
7af3392f-4d97-408e-bdb7-0c891bb6c517, 카페모카, COFFEE, 3500₩
508b8c13-e85e-4ebd-be9f-8982930ba93a, 딸기에이드, ADE, 5000₩
fcb6e515-9acb-4b6c-8cf6-b0bf7daf7f34, 초코머핀, BREAD, 4000₩
87a48cb1-e7f1-4a16-8a05-c556703c7456, 레몬에이드, ADE, 5000₩
2eaf524e-2788-4654-a5d1-5231c1049f4c, 프레즐, BREAD, 3000₩
dabd4778-6312-485b-845f-e0d2681dab44, 카라멜 마끼아또, COFFEE, 4000₩
19666bc0-07db-4bff-a257-f2e0453e496a, 초코머핀, BREAD, 4000₩
d7134197-c41f-42a1-99e9-e9aa65be53b8, 당근케잌, CAKE, 6000₩
1ba80974-cc91-4513-8050-d432883f5d39, 당근케잌, CAKE, 6000₩
f400aec1-c6d9-40e7-83d2-2a88338cca32, 아메리카노, COFFEE, 3000₩
b22d679e-19f5-4b8f-9934-4fd35bc42f33, 카라멜 마끼아또, COFFEE, 4000₩
55492e89-cbad-49dc-9621-c63040929093, 캐모마일, TEA, 4500₩
71e1e670-48e0-486f-a6db-6b531d821f0b, 당근케잌, CAKE, 6000₩
81721dec-d947-49dd-8be5-0ffe8cf6ab93, 초코머핀, BREAD, 4000₩
5ba2bd4d-f9ea-41d8-83ac-6a20783655e1, 프레즐, BREAD, 3000₩
01356d3d-fd80-49c0-bef6-abb04f045690, 에스프레소, COFFEE, 3500₩
d14d6f4e-67aa-4691-894b-a271e0f7c85e, 프레즐, BREAD, 3000₩
ecf952d9-dacb-4530-8f43-b02b4ba9596b, 초코머핀, BREAD, 4000₩
c6f13c3d-3f1f-4d8d-8687-038066124e86, 카페라떼, COFFEE, 3500₩
04dc47a5-ff2d-43f0-b815-2fa7f5048137, 아메리카노, COFFEE, 3000₩
0496a0c4-af70-46ca-85d4-a884d110529c, 카라멜 마끼아또, COFFEE, 4000₩
9a795ae7-f9a6-4bae-a828-50997db073e6, 당근케잌, CAKE, 6000₩
394ecba8-4a78-47b5-8756-938f53c0a22e, 초코머핀, BREAD, 4000₩
c16808c6-7397-47bd-9c1f-76e22809e835, 민트모카, COFFEE, 4000₩
5c654f01-1674-4c55-afb0-ac4185140432, 아메리카노, COFFEE, 3000₩
367d0e1f-715e-4e9d-b676-41122eaf457e, 크로플, BREAD, 4000₩
d9fff0eb-12a1-4680-9ae5-ba9fa760c890, 크로플, BREAD, 4000₩
5488117a-cfc0-401d-a9f0-c7bd36afe6c6, 소금빵, BREAD, 3000₩
3e5642aa-fcc8-4fa6-810f-73f7a3103c1e, 토피넛라떼, COFFEE, 4000₩
1df7a143-009c-4fd2-8174-e9d9adfba995, 카페모카, COFFEE, 3500₩
b9eb4cc3-e188-4ea4-a4ac-56ddd6d50b5b, 딸기에이드, ADE, 5000₩
72d4bb25-23fe-40d9-a4a1-4919cf74c079, 에스프레소, COFFEE, 3500₩
7ddcb4e8-7050-4697-8bbe-e73ec575c0d9, 카라멜 마끼아또, COFFEE, 4000₩
28a2d7ec-66dd-48cb-a8be-afc15906bbf7, 카페라떼, COFFEE, 3500₩
a89655f9-4b5e-4da3-9a32-21f7df5ede21, 프레즐, BREAD, 3000₩
ae7ed36e-9b4d-48e4-8024-2677a0de0dda, 히비스커스, TEA, 4500₩
e1cb3df2-c707-4a13-8155-2c5fdc3d6e3e, 레몬에이드, ADE, 5000₩
89ba2c0d-c696-4cc7-b4e3-b255c49c0990, 에스프레소, COFFEE, 3500₩
757c20f4-d3e6-451f-9586-6143b149ad31, 초코케잌, CAKE, 6000₩
fc84b4fc-1055-4b5a-bb52-5b07907481f5, 크로플, BREAD, 4000₩
d9f7f681-bebc-42e0-b5fe-b38f76b2b89e, 민트모카, COFFEE, 4000₩
60c8ab5a-7b63-410c-895b-58d0988257cd, 프레즐, BREAD, 3000₩
80ec02a5-d932-4276-998e-d8a9efa2b258, 캐모마일, TEA, 4500₩
26664316-f54c-45ab-a6b1-25e99af2a8c9, 초코케잌, CAKE, 6000₩
29d9ed70-460d-4f12-bbee-8f40502abb28, 레몬에이드, ADE, 5000₩
4dd86b1d-b4cc-4a8d-bb26-da20fbc59e01, 얼그레이, TEA, 4500₩
d8709529-995c-4228-8758-3c64bc639e76, 아메리카노, COFFEE, 3000₩
5328b4ef-041d-4bec-9507-2a5d878e332e, 얼그레이, TEA, 4500₩
1f624cf2-3944-48aa-8299-7ed6caa1cb37, 소금빵, BREAD, 3000₩
df71753e-4395-4d18-a496-4624f0fe530c, 당근케잌, CAKE, 6000₩
16de0b9d-d62a-4ee0-a9db-fdc0267e1647, 레몬에이드, ADE, 5000₩
9a73d4a6-3fa6-46a8-b71a-80f3c06147a5, 초코머핀, BREAD, 4000₩
2c9ec758-5773-4183-b23f-d4d2cd002a2d, 토피넛라떼, COFFEE, 4000₩
0eeb48fe-d6c8-42ac-a171-edf9790a030d, 당근케잌, CAKE, 6000₩
9523aaa3-a158-4077-af02-aa0686c8c8af, 히비스커스, TEA, 4500₩
b88779f4-41a7-40f0-875e-adda72734a0c, 생과일주스, ADE, 5000₩
5660aeaa-d629-45d9-994f-84aafa3201c8, 당근케잌, CAKE, 6000₩
16b001f1-9bca-41c3-9f49-a9cf49aa74ba, 생과일주스, ADE, 5000₩
3cc4b783-9f9d-4c91-bf88-abfce9c3d444, 딸기에이드, ADE, 5000₩
d37809bb-1629-4884-a848-03e0f5079207, 소금빵, BREAD, 3000₩
c6e9463a-56ec-4b0f-9d9b-928e885cbd8b, 얼그레이, TEA, 4500₩
a0d31dc7-4983-4c44-9c76-c9673b07ac70, 딸기에이드, ADE, 5000₩
c40fdcaa-afa9-471c-81d7-30091d6599f3, 카페모카, COFFEE, 3500₩
d62e67a0-ffcd-4dcd-bf99-3e517b538e6a, 크로플, BREAD, 4000₩
edc06721-7ff8-44f0-9686-b757c15637a2, 크로플, BREAD, 4000₩
b139fec2-15c2-4d1e-bd9d-253495b4ca21, 카페라떼, COFFEE, 3500₩
075c6e7b-ec14-49e2-8b36-212a9356bdae, 소금빵, BREAD, 3000₩
5021f46f-7993-40e9-8a52-9b7573c69fef, 아메리카노, COFFEE, 3000₩
6adf81a0-b8af-4cc4-a144-cb59325a9f47, 아메리카노, COFFEE, 3000₩
229a69fe-4be2-45af-b117-7bac74217e10, 초코머핀, BREAD, 4000₩
41eb4097-5435-4ea7-bab7-3784506bb8a1, 레몬에이드, ADE, 5000₩
06d4f1f1-ed83-46dd-b710-68b9a11710cc, 프라푸치노, ADE, 5500₩
65eaf51e-04c0-4915-814c-5ca048602bc5, 히비스커스, TEA, 4500₩
747e0627-e28a-42e3-977e-ca62f84ebff8, 프레즐, BREAD, 3000₩
41fe771a-f03b-4f1e-9451-4f3738387a47, 토피넛라떼, COFFEE, 4000₩
2515fce0-3da7-4cc5-a90f-366c7c813e9d, 레몬에이드, ADE, 5000₩
d2cde44b-0587-48b3-8520-ab3553dc8a0c, 카라멜 마끼아또, COFFEE, 4000₩
7b082d2d-5652-430b-b355-62d28f57a65d, 얼그레이, TEA, 4500₩
d002970c-620c-4d83-b5d9-149240e188bc, 생과일주스, ADE, 5000₩
cf7463d1-9d23-4d7d-9208-ae345b335d02, 카페라떼, COFFEE, 3500₩
0101b337-e59f-4178-af6e-19e25b1349ae, 카페모카, COFFEE, 3500₩
6cc2dbf6-a61f-4b41-9b2a-dcb8a5f64167, 민트모카, COFFEE, 4000₩
72ec0e43-54d1-499f-a974-37089dd8cc2e, 당근케잌, CAKE, 6000₩
450ee7fa-3c0a-41dd-bf55-9f5fd69606c2, 프라푸치노, ADE, 5500₩
4970cf6f-2323-4c3f-8507-057ec9de4f1e, 소금빵, BREAD, 3000₩
d8c9cc7d-8fcd-4e2b-8a59-d69608e3667d, 히비스커스, TEA, 4500₩
94196c2f-0162-45f5-b972-343438dac1e0, 캐모마일, TEA, 4500₩
ba11a0ed-088e-4bb6-93f8-9773f3f75eab, 초코머핀, BREAD, 4000₩
87f06dea-b4d6-436a-9ab3-1350d86284a0, 생과일주스, ADE, 5000₩
2cfab932-4f91-40ac-a524-7d4fe976de42, 당근케잌, CAKE, 6000₩
cda4cae6-0297-4ab8-832c-e3e89ad40c37, 히비스커스, TEA, 4500₩
33c2a157-c19c-4e2f-aae5-1f16f41f9dac, 카페모카, COFFEE, 3500₩
e7558b58-56d4-48dd-8a76-728d1a5b1868, 캐모마일, TEA, 4500₩
4bb099e5-f381-4b1e-b5e0-ddd1740e79e5, 민트모카, COFFEE, 4000₩
d58b03d2-7216-4c30-a48c-5e919e8cf833, 히비스커스, TEA, 4500₩
26666355-e931-45c3-931d-9da496e295d5, 얼그레이, TEA, 4500₩
f9465c52-f296-49df-bb89-881c2f81342e, 생과일주스, ADE, 5000₩
f86c6871-05c7-4c32-9aa1-c3ce2dc835cc, 얼그레이, TEA, 4500₩
2a9a67bf-f017-4367-bc82-a2911a3f26a0, 레몬에이드, ADE, 5000₩
cd62001d-7244-4dfe-87c3-850500707b1b, 민트모카, COFFEE, 4000₩
5f21f67b-e853-4a38-9855-1e46814f455b, 히비스커스, TEA, 4500₩
a9ae15b7-9b18-458a-8d32-4bd9d171e5eb, 프라푸치노, ADE, 5500₩
df456463-bc56-4d76-adde-5117d9c5b8be, 카페모카, COFFEE, 3500₩
d34e7af1-97e4-475f-8c5a-aaad74070469, 프라푸치노, ADE, 5500₩
0db55a23-0d73-412c-9a47-5a9bf9624765, 딸기에이드, ADE, 5000₩
27825078-f0b0-4773-bdf3-1b552cc5815f, 민트모카, COFFEE, 4000₩
348fb153-6728-4c32-a751-02ea63afe946, 딸기에이드, ADE, 5000₩
a5a917e0-39b1-4d3f-bb51-c085ef09fd54, 카페라떼, COFFEE, 3500₩
dab32c2f-5a8a-45da-8af6-cf114e4f0732, 프라푸치노, ADE, 5500₩
581cb660-2327-41a8-8065-e88b40ad4d41, 초코머핀, BREAD, 4000₩
7082ef81-5092-4fe2-80b8-e42703240252, 아메리카노, COFFEE, 3000₩
e89947f3-8b9d-43dd-976f-688b1461ab57, 얼그레이, TEA, 4500₩
6a165304-7a03-4319-a3ad-59c51abdc31a, 초코머핀, BREAD, 4000₩
86c35aab-2736-49f2-bb46-c840e5c2c4a9, 생과일주스, ADE, 5000₩
1dbba562-7431-45b7-afac-6ec044e4ad51, 크로플, BREAD, 4000₩
719f09c2-f2f7-41d0-9347-1d53b7fed2df, 프레즐, BREAD, 3000₩
f3a4da14-b650-46c8-be5e-0d64a069597c, 딸기에이드, ADE, 5000₩
294294d0-88f2-4453-b01d-f2355030ce84, 에스프레소, COFFEE, 3500₩
376a55f6-cf01-4055-aba9-c49c1f58402d, 히비스커스, TEA, 4500₩
d3729943-298f-4c0a-88fc-be26481e9df7, 레몬에이드, ADE, 5000₩
1be69fe7-43ff-4cb4-93d9-8056d7796b6f, 에스프레소, COFFEE, 3500₩
980e8c1f-a400-4d54-980b-497c6d4e5a37, 민트모카, COFFEE, 4000₩
23214b98-1b2c-47b7-a209-014987f97c75, 카페모카, COFFEE, 3500₩
31674514-b73e-4269-b4fd-bd6a8aea73e6, 레몬에이드, ADE, 5000₩
9c4bd1af-35f1-4932-a451-bc48ae4e88e9, 카페라떼, COFFEE, 3500₩
d4d37ea6-d2e1-44f3-a68b-7324a4faec19, 프레즐, BREAD, 3000₩
e3db21d8-f08d-4a63-aabb-ef7cb6403460, 딸기에이드, ADE, 5000₩
0ee7311f-e38f-4e02-8ea4-af1c16e6e7ab, 생과일주스, ADE, 5000₩
84b25d01-caac-4154-be8a-70e7d7fd6ce6, 초코머핀, BREAD, 4000₩
955cab2c-dc75-4a6b-9552-257b35940f30, 생과일주스, ADE, 5000₩
9c8183c9-5c7d-4e0e-a259-aae58973d2a1, 초코머핀, BREAD, 4000₩
6a59213d-56ff-4f85-97e2-06f84faf07ea, 당근케잌, CAKE, 6000₩
facd38e1-0edb-41a3-971f-cf110ec57688, 초코케잌, CAKE, 6000₩
3351d2ab-4fec-4d75-8c85-e0d956fde821, 토피넛라떼, COFFEE, 4000₩
b9175e2e-7fa1-4d12-ab1b-d363235670ee, 소금빵, BREAD, 3000₩
e4feef61-2298-484a-8552-05940b13f244, 카페모카, COFFEE, 3500₩
6841f4a2-ee56-4c9d-8792-8c1198eb3111, 캐모마일, TEA, 4500₩
9427ba6e-98a4-4778-9aeb-62ec53189974, 카페모카, COFFEE, 3500₩
8d99d09f-990f-4c47-bce1-ea8e7b51f2c7, 초코케잌, CAKE, 6000₩
5dfd760d-f42f-42b6-b922-ddc6b3cd41ba, 에스프레소, COFFEE, 3500₩
2b4fd134-d84a-4fba-9388-ae4cc90e927e, 카라멜 마끼아또, COFFEE, 4000₩
c3fd39a6-8707-4925-b697-672bf5c94af6, 캐모마일, TEA, 4500₩
c89d6d0d-145a-4538-992c-a4c3fbf951b4, 레몬에이드, ADE, 5000₩
47ccb198-1076-485e-8589-c20bcb3ce444, 카페라떼, COFFEE, 3500₩
32eb90bf-9d33-4a59-b03e-5ba31881c928, 레몬에이드, ADE, 5000₩
609747f1-888a-4da8-81ef-2855b92436c5, 카페모카, COFFEE, 3500₩
5018ba08-e727-4391-bbb1-93ec6aa69ece, 캐모마일, TEA, 4500₩
bf337073-a9a7-48db-a2f7-15ed7bcf3972, 프레즐, BREAD, 3000₩
276d94ec-e666-4e04-8135-0bba22db6eb8, 얼그레이, TEA, 4500₩
54df2754-3893-44b9-8281-389ea3374aa9, 아메리카노, COFFEE, 3000₩
d545e952-b683-4b19-a6f6-6c3b2e55b6e4, 캐모마일, TEA, 4500₩
0a780931-3c01-41ef-832f-5d2a348f3a9d, 얼그레이, TEA, 4500₩
90779bf2-8877-47f0-bb29-86c08babd7b4, 프라푸치노, ADE, 5500₩
9b95abba-8028-4683-9934-306c41ff3271, 캐모마일, TEA, 4500₩
d93d3266-9505-48a8-9a3d-a500af4a828c, 카라멜 마끼아또, COFFEE, 4000₩
724ce1e3-0037-424a-b671-699a206bc7f1, 카페라떼, COFFEE, 3500₩
f4712107-b90a-4094-87dd-0e0f1ab4a221, 생과일주스, ADE, 5000₩
1bed71a8-b5b4-445e-a207-70310ae554fd, 카페모카, COFFEE, 3500₩
48e24f47-5b82-42ce-aa85-bb50beebf7f0, 민트모카, COFFEE, 4000₩
8a803f35-71f2-409b-872e-8803f80f0dbd, 캐모마일, TEA, 4500₩
a5e9baef-5baf-43b0-be4c-14e8ab9ec072, 얼그레이, TEA, 4500₩
6fe5469f-2110-4246-9106-5226e30d6ce0, 딸기에이드, ADE, 5000₩
76dc8fdd-cc02-45f1-9a09-7cc1d6d52ae3, 히비스커스, TEA, 4500₩
331af2ae-1d04-493d-bb5d-e42d9c849a82, 캐모마일, TEA, 4500₩
8d1b0269-640d-4eb1-b8b9-266c3f9cef36, 에스프레소, COFFEE, 3500₩
bdf6a3e1-7fc7-4ea7-807f-67edf950fde6, 민트모카, COFFEE, 4000₩
37eda75f-c9d9-413b-b6df-14924dacce54, 초코케잌, CAKE, 6000₩
fa5305b5-5ad5-4e1f-b728-a190462a5910, 초코케잌, CAKE, 6000₩
a4e9478f-4076-4f06-adff-8e486a557580, 카라멜 마끼아또, COFFEE, 4000₩
f412824c-9ef8-4320-bfb2-f0792a30ece4, 캐모마일, TEA, 4500₩
ab319f74-a3ea-4cff-b284-0a131177d2de, 소금빵, BREAD, 3000₩
9718db43-aea9-45b7-88f3-63fee6fde613, 프라푸치노, ADE, 5500₩
83ee7b10-1969-497d-81b7-12bcec017f10, 히비스커스, TEA, 4500₩
385b87d3-4f63-4091-b86a-6bce8720b82c, 소금빵, BREAD, 3000₩
d3daf203-7d9b-4b51-86d5-cc27d13fa453, 생과일주스, ADE, 5000₩
07eb00cd-40bf-40ac-a77d-56c3812f1254, 레몬에이드, ADE, 5000₩
2131837d-d0c1-4ed1-8c71-1b2d13a28e01, 초코케잌, CAKE, 6000₩
2321cc6e-a956-4788-b4c9-10a78f3ed54f, 카페라떼, COFFEE, 3500₩
b46cee8b-bdab-4368-98ff-88c06fc15a7c, 생과일주스, ADE, 5000₩
9905c9a9-aa57-4388-9818-1a7f3bc307e3, 크로플, BREAD, 4000₩
d08eb73d-a6d3-40bd-a410-83d1ddde0401, 프레즐, BREAD, 3000₩
719e5121-c788-4d43-b6e6-91bb49864165, 에스프레소, COFFEE, 3500₩
4b422d9a-6036-454b-98e7-5ba6d5ab2b0e, 당근케잌, CAKE, 6000₩
fdef4dc2-a7c1-4120-aee5-0088679df1fa, 딸기에이드, ADE, 5000₩
c75ac625-5229-4d67-ba11-9a60b67ece10, 당근케잌, CAKE, 6000₩
5fdb95b0-7e20-410d-a848-0b37d607f22c, 카페모카, COFFEE, 3500₩
ff390c26-8973-4a27-8a53-c381f91fb21f, 토피넛라떼, COFFEE, 4000₩
a2adfa5b-8370-44f5-8eca-4169683adfb9, 레몬에이드, ADE, 5000₩
f9597d17-c90f-46b1-ad2b-9a6731b7c45c, 레몬에이드, ADE, 5000₩
c4629955-032c-40a5-88b8-6edfac111998, 레몬에이드, ADE, 5000₩
74be3d10-b4a5-4fd7-9680-96296777375c, 당근케잌, CAKE, 6000₩
6b746c65-33eb-4aca-8cd1-c22e9a3cef88, 초코머핀, BREAD, 4000₩
a3aa7681-dad7-4adf-bd06-5b76c42a39c7, 당근케잌, CAKE, 6000₩
0c1e0d0c-8172-4cd4-94cb-8ffc8667c998, 프라푸치노, ADE, 5500₩
02aa8448-efab-4991-9bce-80aa07f0ebc2, 민트모카, COFFEE, 4000₩
8414fe15-b985-4707-b1d8-a84ad17ddf37, 히비스커스, TEA, 4500₩
140df9b6-4443-444a-aae2-0823b561a597, 생과일주스, ADE, 5000₩
0ba3d814-19b8-4618-b69c-b1dbdb8fe8a2, 캐모마일, TEA, 4500₩
a4036fad-473e-4837-bc8e-b8f78ec3d913, 에스프레소, COFFEE, 3500₩
fa04d5dc-152f-47a4-84c9-d8896eda0d8a, 민트모카, COFFEE, 4000₩
0250366d-c096-4029-810c-bfc02829eaa1, 초코케잌, CAKE, 6000₩
82f3dfba-8c06-473b-87e3-2466a563c87d, 히비스커스, TEA, 4500₩
65f032bc-7940-481d-a40d-f540e1091997, 얼그레이, TEA, 4500₩
3263de2f-12a2-42f2-9ffa-8ec89b5ba9d9, 크로플, BREAD, 4000₩
fe37e026-3c7c-424b-919d-02de74a11380, 초코케잌, CAKE, 6000₩
d15709b9-c509-4426-931e-c360469ac8cd, 초코케잌, CAKE, 6000₩
f8c44986-cddf-4b4f-bc63-034f8eb2d720, 크로플, BREAD, 4000₩
e4b7ee1c-7a8a-4e0f-bac2-66b0330bebc1, 초코머핀, BREAD, 4000₩
ab5b8382-8c3b-4eb7-9582-4db1041d3eb5, 초코머핀, BREAD, 4000₩
2f0032b7-6d53-447c-b4a4-dcb7f7724f44, 토피넛라떼, COFFEE, 4000₩
2d8dbd0d-0350-474e-86b6-ddd60225779f, 딸기에이드, ADE, 5000₩
5cc2f815-9442-4328-b9b8-a892286dfca7, 아메리카노, COFFEE, 3000₩
c0e5a5cb-6272-47e0-b150-b158ce8d5682, 생과일주스, ADE, 5000₩
747df542-0f05-400d-8197-e4785fa2a9d8, 민트모카, COFFEE, 4000₩
3fa3921e-7fbb-4d43-b02b-7968b22cd635, 레몬에이드, ADE, 5000₩
a4c9e0d8-a654-44e6-8d01-32ba587c1201, 얼그레이, TEA, 4500₩
963b1ad7-c3a0-4562-8f19-4f97cd9c22cf, 크로플, BREAD, 4000₩
5084c074-0ff9-4e42-8638-7584cebe29fc, 캐모마일, TEA, 4500₩
e540fbee-ae18-4548-803d-a70795fe043b, 민트모카, COFFEE, 4000₩
0d00284c-4c05-4f61-90da-7c249abaa4a4, 초코머핀, BREAD, 4000₩
c7e42287-06aa-4c35-960a-6f3e6ab34d8d, 당근케잌, CAKE, 6000₩
886b9e8d-a0fe-4e3a-b406-3fd5139b0f1d, 얼그레이, TEA, 4500₩
5acf777a-eff0-4681-9813-26f85d16252a, 카페라떼, COFFEE, 3500₩
729d1a4f-2b58-4b97-a1ed-c2c0351f36d5, 카페모카, COFFEE, 3500₩
8af4c6e4-e276-4ce9-8495-85b0e033f018, 생과일주스, ADE, 5000₩
ab21dce9-7a32-417c-a9c8-722ed68d284c, 민트모카, COFFEE, 4000₩
6130ce6d-46b6-406c-b2fa-9e3cf436cea1, 초코케잌, CAKE, 6000₩
991dd35a-2d4e-4b87-8a8c-a3bb3a866c99, 민트모카, COFFEE, 4000₩
f24172ee-ca6d-4627-b3ab-d6c1f6d57dd4, 초코케잌, CAKE, 6000₩
96682c93-6c80-4170-af53-6072242596fd, 생과일주스, ADE, 5000₩
5348d816-0277-4984-ac4d-6c313fe37cd9, 카라멜 마끼아또, COFFEE, 4000₩
b0541ed6-5a94-43ec-939a-caafcbca5318, 히비스커스, TEA, 4500₩
4632300e-bc1e-4691-b794-e10581e1e6ec, 카페라떼, COFFEE, 3500₩
efcc9034-88f2-42ea-aa81-31443bf9e41d, 카페라떼, COFFEE, 3500₩
d01dce1c-30fc-45ff-a7dd-a37ffcfa3f0b, 에스프레소, COFFEE, 3500₩
0b0b9a89-153c-4d7d-ad7d-756e7a30c072, 토피넛라떼, COFFEE, 4000₩
d22f7b14-bc76-4e49-a6f7-7eb12f96692a, 토피넛라떼, COFFEE, 4000₩
ae4727fd-6791-4b7f-bc65-4205780fc8b0, 토피넛라떼, COFFEE, 4000₩
332efe6d-0971-48c0-a261-2f9521aee317, 히비스커스, TEA, 4500₩
ee4354d5-407c-4e01-be98-267d69345a34, 프레즐, BREAD, 3000₩
b8e50649-e8f7-463f-bca3-795bfe7e484d, 레몬에이드, ADE, 5000₩
4c32e7fe-1aef-40d9-a762-076396ad42b5, 프레즐, BREAD, 3000₩
785155a1-bdd7-478e-8ada-2f8177436775, 레몬에이드, ADE, 5000₩
4e8b0781-0439-436c-958b-a08b3ccbb314, 얼그레이, TEA, 4500₩
cf4e148a-a76c-4fb6-8478-e5b50bcd5efc, 딸기에이드, ADE, 5000₩
346ff472-a38a-42de-93ca-5a18e3020e63, 프라푸치노, ADE, 5500₩
5a91e8b1-56fc-4c5c-830f-53a690376291, 프라푸치노, ADE, 5500₩
f3bc735a-493e-47d8-85f3-b4ea766aef58, 얼그레이, TEA, 4500₩
06ed59c2-70e3-4d69-a55f-3e6a49fcc5ec, 초코머핀, BREAD, 4000₩
2e77f86c-f2b5-421d-bfba-c4cae35d9a22, 프라푸치노, ADE, 5500₩
60ec5fd2-c5dd-418f-a7e1-7f388bf109e1, 캐모마일, TEA, 4500₩
29bed591-44e2-488d-a229-1101c53f398b, 딸기에이드, ADE, 5000₩
bfa1a74a-8f08-4d02-a375-e8529735a6f2, 딸기에이드, ADE, 5000₩
29a5047a-705d-4233-a664-39ffdcdd350c, 아메리카노, COFFEE, 3000₩
565cde79-949e-4e83-89d3-989bbc764c15, 아메리카노, COFFEE, 3000₩
7e1708d2-e9d5-4344-b626-82c806ac9433, 카라멜 마끼아또, COFFEE, 4000₩
81e939e0-0fff-4930-b736-b2bcb2992551, 카라멜 마끼아또, COFFEE, 4000₩
2e79aae5-3666-4384-8847-bbfa33e71f84, 카페라떼, COFFEE, 3500₩
5e2d2212-d50f-4673-bc70-bb5101d8a647, 초코케잌, CAKE, 6000₩
2cac8655-6a87-4c39-a98f-763632b7ba94, 카라멜 마끼아또, COFFEE, 4000₩
bfa7c9fe-96ef-48ab-a8e2-f7f47743bd82, 레몬에이드, ADE, 5000₩
306e0248-5423-4bab-bd51-89a63a4fdba2, 당근케잌, CAKE, 6000₩
afe19f3a-3329-4d16-9aa1-2bf8a4b41836, 생과일주스, ADE, 5000₩
7f47784b-cdec-47d0-8494-7f26f7ba6070, 딸기에이드, ADE, 5000₩
5f8a2e29-5da2-483a-9a79-71333188499c, 카페라떼, COFFEE, 3500₩
3bba9acc-c2ce-4ed0-bc49-84128e0ce5c2, 에스프레소, COFFEE, 3500₩
56399275-55c7-4b1d-9345-bbecd4074d2c, 당근케잌, CAKE, 6000₩
0e28f4ae-2f0b-45b3-9ce1-1e5125d3aadb, 아메리카노, COFFEE, 3000₩
f4beea15-6292-4333-a63a-c7e898d548ad, 카페모카, COFFEE, 3500₩
47f0bab0-039d-41fe-8857-11394188c14f, 에스프레소, COFFEE, 3500₩
80689d93-1701-4497-8ec3-4cc5c0394f1c, 소금빵, BREAD, 3000₩
796873d1-7643-4c74-9ee0-72202311f06e, 얼그레이, TEA, 4500₩
5dfd8bff-d1aa-4bb7-a380-2adad42b51e5, 에스프레소, COFFEE, 3500₩
3184c273-af17-4c4e-b7a7-9f5f61f47276, 카라멜 마끼아또, COFFEE, 4000₩
c97c9903-0904-4d9f-843d-45982d69e7b2, 초코케잌, CAKE, 6000₩
ec76e1f8-1414-48c8-8395-19c6524c89bb, 토피넛라떼, COFFEE, 4000₩
9a0c5592-2a53-41ce-b3de-dbee72f29c7c, 히비스커스, TEA, 4500₩
fa26674a-3ca8-430f-8eda-d8fb9e9d7406, 아메리카노, COFFEE, 3000₩
256f0e9c-29f0-4e86-adae-5b472ff3fffd, 카페라떼, COFFEE, 3500₩
10d91cb2-2fe2-40e2-831a-bbc71aa56886, 프레즐, BREAD, 3000₩
2708eec1-ab5c-4553-b98e-525bb03b325d, 생과일주스, ADE, 5000₩
d657f63f-ea5a-4ca0-b4a6-a325d9f1e57b, 카페모카, COFFEE, 3500₩
67fa9dbf-66af-4e1e-8d92-bc1c414a33ac, 캐모마일, TEA, 4500₩
4b2abbfc-d706-4258-b34f-29d9be5f772f, 카라멜 마끼아또, COFFEE, 4000₩
ce9d5267-229c-4165-a1da-4b5a71239012, 카라멜 마끼아또, COFFEE, 4000₩
6b5ef75b-f411-4195-8125-27b4394af17d, 캐모마일, TEA, 4500₩
9ecb29cb-770e-48c5-90a8-b99557a124e7, 초코머핀, BREAD, 4000₩
05452280-6888-4112-9181-1e3612564fef, 에스프레소, COFFEE, 3500₩
bf86b951-d37e-4a18-83e0-d059c0959a8a, 생과일주스, ADE, 5000₩
c20ef9c5-1a27-4b6a-9b1b-f134ee7bd2e2, 프레즐, BREAD, 3000₩
6b49aa55-d75e-4063-a051-7ab2783176a5, 얼그레이, TEA, 4500₩
e76e018e-f396-40c1-a320-20169926ab9e, 프라푸치노, ADE, 5500₩
14067517-f3cc-4126-9103-e564b4180616, 딸기에이드, ADE, 5000₩
cf2bb1bc-78a4-4e26-9115-325d4fc2506a, 크로플, BREAD, 4000₩
4a33bc0d-6568-41ec-8383-5a4639150908, 카페라떼, COFFEE, 3500₩
3e03fca2-72ad-4334-8131-faa9660507ce, 프라푸치노, ADE, 5500₩
6aa3305c-7bfa-4635-b531-bb9048c240a4, 초코케잌, CAKE, 6000₩
9507bacb-ef30-4ad6-91f6-d30f4f966103, 캐모마일, TEA, 4500₩
08d8e0fe-f234-4aae-bed2-ef26c4bb763b, 민트모카, COFFEE, 4000₩
574305a6-626a-4ac6-9ad8-909d50774f38, 생과일주스, ADE, 5000₩
ece0054e-6079-4460-ad5b-c41ca9284fa4, 캐모마일, TEA, 4500₩
6b8c706a-8e6b-43fb-a2aa-70e881652046, 초코케잌, CAKE, 6000₩
3d55d013-98b7-4763-a828-c85de69d4dc8, 토피넛라떼, COFFEE, 4000₩
69b3918b-522b-41d2-8c9a-53fb9f4b164d, 카페모카, COFFEE, 3500₩
09b1088c-d3c1-4760-83a7-a3d911a821ff, 초코케잌, CAKE, 6000₩
